0,2
327,5217321052EX971E2E3X44206684346480704872975E288E4630309X2E0429506X2680640E65527483XE413725
328,8464E8X09X91X4E50205902520270468567585882E5418887813E69418X40X7055X5EE9X9X1115E09E4X08033E
329,116802XE1319080143144144586XE39111726123E06E345580244277247X8380104108042X97668656339493X64
32X,19E252792106265093349X46XX7164179719E9807364762247X5822466490467159E680218787825642875541X3
32E,2E5X55683423325216491E8E472057X8X8905XX46413XX78080X049E8E07882726207406475422XEEX604X28047
330,4950X825552958X2X981EX163592000483XX58651778649X53E38704355490924000200864109E156289038022X
331,78XE419189508E35040E19X580E257E1707XE7497E90535660018EX4046058E966209412XE650205612951X8275
332,1064029E7227X2817E19117EEE68457E6346953E29748E834E3E556X839E5298EX620E41E5375X11E03E655684X3
333,1832E6E88E00XE750E5X035X57776E3X7X5284E4057194E8E53E726904255868950418832431XX3246523X754758
334,2896E998412892368X77151X5723E4EX21995X3333266480447E08178804XE4593662805196948443691X410103E
335,4509E495102981XE9X151878E29E6438X03023273898397939EX7X84902X47E2686X4488419E3676812422855797
336,71X4E27151565426689031974X0359370209815X7002X239827986X058333738401470915E4882EXE7E606956816
337,E6E2X7466184161646X54X5440X30173X239X485X89E1EE7007845652861832XX882E559X127E975791X295E03E1
338,1689799E7E31X6X40E375802E8XX65XXXX447662458X20234833610458494EX672897662E40748074751434347007
339,2638X854254X284573X5E0X840E89606286854XXX4581222E83E255XXE1368196155X5E8921X07X2X3232619373E8
33X,41066633X4801329832148XE39X73EE516E10E512X263246447286634760E8041423605E862553XX2X74696082403
33E,674352880X0X3E73370739977XX415EE435964401282446940E1E002367464217579465858435E9111979379E97EE
340,X849E8EEE28X52X0EX288686E88E55E45X4X739140X876E3856476658215602589X0X6E82268E37E4050411X80002
341,153914E88009892543534046277736EE3X1X81811536XEE6106566667E88X0447435X31547XE053505228149879801
342,2401E4887E367253533608E29744305X840368EX2945776548EEE21117XX36471113E1850X159470E927855E739803
343,393E09853E443E789689493902EE675X02222X7E4280675E596558779777168E8549949X560499X6024X46X93E7404
344,61410251EX7XE2102X03562E9X4397E88625977970062304X6654X88E365511696618663641X7256EE761048E35007
345,9X8010173X0331890490X368X143435688480638E2868X64440XX7448E2067X65EXE5E41EX2350410204573633040E
346,14001126938822399329439987E871E535271X1E66290E1692X7436118285E901365125X562420298017X6783265416
347,21X8122847685556637652145610X62XX1XE9X833555780117283215651X664X79640852760655319038302E9595825
