1,E
19E,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1X0,10000EEEEEEEXEEEE000000010000EEEEEEEXEEEXEEEE000000010000EEEEEEEXEEEE000000010001
1X1,E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE1
1X2,10EEEEEXE0000010EEEXXXE0001110EEEXXXE0111110EXXXXXE011110EXXXXXE0111110EXXXE0001110EEEXXXE00010EEEEEXE0000011
1X3,E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE1
1X4,EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE01
1X5,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1X6,1000000000EEEEEEEEEEEEEEEEEXEEEEEEEEXEEEEEEEEE000000000000000001000000001
1X7,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1X8,EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000001
1X9,110EEEEXXXEEEXXE00001220EEEEXXXEEEXXE00112220EXXXXXXXXXXXE01222220EXXXXXXXXXXE01222220EXXXXXXXXXXXE0122210EEXXXEEEXXE00001220EEEEXXXEEEXXE0000111
1XX,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
1XE,EEEEE00000000000000000000EEEEE00000000000000000000EEEEEEEEEE000000000000000EEEEEEEEEE000000000000000EEEEEEEEEEEEEEE0000000000EEEEEEEEEEEEEEE0000000000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00001
1E0,100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEXEE000100EEEXEE000100EEEXEE000100EEEXEE000101
1E1,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1E2,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
1E3,EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE001
1E4,10000EEEEEEEEEEEEEEEXEEEXEEEXEEEE000000010001000100010000EEEEEEEXEEEXEEEXEEEE00000000000000010001
1E5,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1E6,10EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE011
1E7,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1E8,EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE01
1E9,110EEXXE0000000110EX99E0111000110EX99E0111000110EX99E011111110EX999E01111110EX999E011111110EX99E0111000110EX99E0111000110EX99E0110EEEEEEEXXE00111
1EX,10EEEEEEEEEXXXE0000000111110EEEEEXXXXXXXE0001111111110EXXXXXXXXXXE01111111110EEEXXXXXXXE00000111110EEEEEEEXXXE00000000011
1EE,E000000E000000E000000E000000E000000E00000EE00000EE00000EE00000EE00000EE00000EE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE1
200,EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE000000000000000000000000000000000000000000000001
201,100000000000000001000000000000000010000000000000000100000000000000001000000000000000010000000000000000100000000000000001000000000000000010000000000000000100000000000000001000000000000000010000000000000000100000000000000001000000000000000010000000000000000100000000000000001
202,10EEEXE00010EEEXE00010EEEXXEEE01000EXEEE01000EXEEE01000EE01000EXEEE01000EXEEE01000EXEEXE00010EEEXE00010EEEXE00011
203,E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE1
204,EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE01
205,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
206,10000000EEEEEEEEEEEEEXEEEEEEE00000000000000EEEEEEEEEEEEEXEEEEEEE000000000000010000001
207,E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E000EE000EE000EE000EE000EE000EE000EE000EE000EE000EE000EE000EE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE1
208,EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0001
209,EEEEEEEEE000000000000000000EEEEEEEEE000000000000000000EEEEEEEEE000000000000000000EEEEEEEEE000000000EEEEEEEEEEEEEEEEEE000000000EEEEEEEEEEEEEEEEEE000000000EEEEEEEEEEEEEEEEEE000000001
20X,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
20E,E000000000000E000000000E00E000000000E00E000000E00E00E000000E00E00E000E00E00E00E000E00E00E00EE00E00E00E00EE00E00E00EE0EE00E00E00EE0EE00E00EE0EE0EE00E00EE0EE0EE00EE0EE0EE0EE00EE0EE0EE0EEE0EE0EE0EE0EEE0EE0EE0EEEEEE0EE0EE0EEEEEE0EE0EEEEEEEEE0EE0EEEEEEEEE0EEEEEEEEEEEE1
210,10000000000EEEEEEEEEEEEEEEEEEEXEEEEEEEEEXEEEEEEEEEE000000000000000000010000000001
211,E000000E000000E000000E000000E000000E000000EE00000EE00000EE00000EE00000EE00000EE00000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE1
212,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
213,E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE1
214,EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000001
215,E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000EE000EE000EE000EE000EE000EE000EE000EE000EE000EE000EE000EE000EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE1
216,1000EEEEEXEEE000001000EEEEEXEEE000001000EEEEEXEEXEEE000001000EEEEEXEEE000001000EEEEEXEEE000001001
217,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
218,100EEEEEEEEEEEXEXEEEEEXEE00010100000100EEEE0000EEEXEE0000EEEE0000EEEXEE0000EEEE00010100000100EEEXEXEEEEEXEE00000000000101
219,E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE1
21X,10EEEXE00010EEEXE00010EEEXE0000EXEEE01000EXEEE01000EXEEE01001000EXEEE01000EXEEE01000EXEEE00EEEXE00010EEEXE00010EEEXE00011
21E,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
220,10000EEEEEEEXEEEE000000010000EEEEEEEXEEEE00000000EEEEEEEXEEEE000000010000EEEEEEEXEEEE000000010001
221,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
222,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
223,1001000EEEEEEEEXEEXEE9EEXEEE000000001001001001001000EEEEEEEEXEEEEEXEEEEEXEEEEEXEEEEEE000000001001001001001000EEEEEEEEXEEXEE9EEXEEE000000001001001
224,EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE01
225,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
226,10EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE011
227,E0000000000E0000000000E000000E000E000000E000E000000E000E00E000E000E00E000E000E00E000E00EE00E000E00EE00E000E00EE00E00EE00EE00E00EE00EE00E00EE00EE0EE00EE00EE0EE00EE00EE0EE00EE0EEE0EE00EE0EEE0EE00EE0EEE0EE0EEE0EEE0EE0EEE0EEE0EE0EEE0EEEEEE0EEE0EEEEEE0EEE0EEEEEE0EEEEEEEEEE0EEEEEEEEEE1
228,EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000001
229,E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE1
22X,10EEEEEXE0000010EEEEEXXXE0001110EEEXXXE000111110EXXXXXE0111110EXXXXXXE0111110EXXXXXE0111110EEEXXXE0001110EEEXXXE0000010EEEEEXE0000011
22E,E0000000000000000E0E00000000000000E0E0E000000000000E0E0E0E0000000000E0E0E0E0E00000000E0E0E0E0E0E000000E0E0E0E0E0E0E0000E0E0E0E0E0E0E0E00E0E0E0E0E0E0E0E0EE0E0E0E0E0E0E0E0EEEE0E0E0E0E0E0E0EEEEEE0E0E0E0E0E0EEEEEEEE0E0E0E0E0EEEEEEEEEE0E0E0E0EEEEEEEEEEEE0E0E0EEEEEEEEEEEEEE0E0EEEEEEEEEEEEEEEE1
230,EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE000000000000000000000000000000000000000000000000000001
231,EEEEE00000000000000000000EEEEE00000000000000000000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00001
232,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
233,E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE1
234,EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0001
235,E000000E000000E000000E000000E000000E000000E0000E0E0000E0E0000E0E0000E0E0000E0E0000E0E0000E0E00E0E0E00E0E0E00E0E0E00E0E0E00E0E0E00E0E0E00E0E0EE0E0E0EE0E0E0EE0E0E0EE0E0E0EE0E0E0EE0E0E0EE0E0EEEE0E0EEEE0E0EEEE0E0EEEE0E0EEEE0E0EEEE0E0EEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE1
236,E1000E10000E0EE1X0EE0XEEEE0E00X1X0EE0E0E0E0E00X1X0EE0XEEEE0E00X1E00E10000E1000E1
237,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
238,EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE01
239,EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE001
23X,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
23E,E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE1
240,100000000EEEEEEEEEEEEEEEXEEEEEEEE0000000000000000EEEEEEEEEEEEEEEXEEEEEEEE000000000000000100000001
241,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
242,EEEEEEEEEEEEE0000000000000EEEEEEEEEEEEE0000000000000EEEEEEEEEEEEE0000000000000EEEEEEEEEEEEE0000000000000EEEEEEEEEEEEE0000000000000EEEEEEEEEEEEE0000000000001
243,E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE1
244,100EEEEEEEXEE0000000100EEEEEEEXEXEXEE0001010100EEEXEXEXEE000101010100EEEXEXEXEE0001010100EEEXEXEXEE0000000100EEEEEEEXEE0000000101
245,E0000000000E0000000000E00000000E0E00000000E0E00000000E0E000000E0E0E000000E0E0E000000E0E0E0000E0E0E0E0000E0E0E0E0000E0E0E0E00E0E0E0E0E00E0E0E0E0E00E0E0E0E0EE0E0E0E0E0EE0E0E0E0E0EE0E0E0E0EEEE0E0E0E0EEEE0E0E0E0EEEE0E0E0EEEEEE0E0E0EEEEEE0E0E0EEEEEE0E0EEEEEEEE0E0EEEEEEEE0E0EEEEEEEE0EEEEEEEEEE0EEEEEEEEEE1
246,1000EEEEEXEEE000001000EEEEEXEEE000001000EEEEEXEEE000000EEEEEXEEE000001000EEEEEXEEE000001000EEEEEXEEE000001001
247,1000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001
248,EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0000EEEE0001
249,110EEXXE0000000110EEXXXXXE0011210EEXXXXXE0011210EEXXXXXE0011210EEXXXE001010100EEXXXE0010100EEXXXE001010100EEXXXE0011210EEXXXXXE0011210EEXXXXXE0011210EEXXXXXE00110EEEEEEEXXE00111
24X,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
24E,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
250,100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000101
251,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
252,100000EEEEEEEEEEEEEEEEEEEXEEEEXEEEEXEEEEE000000000100001000010000100000EEEEEEEEEXEEEEXEEEEXEEEEE0000000000000000000100001
253,EEEEEEEEE000000000000000000EEEEEEEEE000000000000000000EEEEEEEEE000000000000000000EEEEEEEEE000000000000000000EEEEEEEEEEEEEEEEEE000000000EEEEEEEEEEEEEEEEEE000000000EEEEEEEEEEEEEEEEEE000000000EEEEEEEEEEEEEEEEEE000000001
254,EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000001
255,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
256,10EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE011
257,E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000EE000EE000EE000EE000EE000EE000EE000EE000EE000EE000EE000EE000EE000EE000EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEE00EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE1
258,EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE01
259,110EEEEXXXEEEEEEEXXE0111110EXXXEEEEEEEXXE0111110EXE010EEEEX99E011110EX9E011110EX99E011110EX9E011110EX9E011110EX99E011110EX9E011110EX99E000010EXE0111110EXXXEEEEEEEXXE0111110EXXXEEEEEEEXXE0000111
25X,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
25E,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
260,1000000000000EEEEEEEEEEEEEEEEEEEEEEEXEEEEEEEEEEEXEEEEEEEEEEEE000000000000000000000001000000000001
261,1000000000000000000100000000000000000010000000000000000001000000000000000000100000000000000000010000000000000000001000000000000000000100000000000000000010000000000000000001000000000000000000100000000000000000010000000000000000001000000000000000000100000000000000000010000000000000000001000000000000000000100000000000000000010000000000000000001
262,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
263,EEEEEEEEEEE0000000000000000000000EEEEEEEEEEE0000000000000000000000EEEEEEEEEEE0000000000000000000000EEEEEEEEEEE00000000000EEEEEEEEEEEEEEEEEEEEEE00000000000EEEEEEEEEEEEEEEEEEEEEE00000000000EEEEEEEEEEEEEEEEEEEEEE00000000001
264,100EEEEEEEEEEEXEXEEEEEEEEEE00010000000000EEEE00000001000000EEEEEEEXEEEEEXEEEEEE00000001000000EEEEEEEE00010000000000EEEXEEEEEEEEEXEE00000000000101
265,E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE1
266,10EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE00EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE011
267,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
268,EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000001
269,EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE001
26X,10EEEXE00010EEEXE00010EEEXE00010EEEXXXE01110EXXXE01110EXXXE01110EXXXE011110EXXXE01110EXXXE01110EXXXE01110EXXXE00010EEEXE00010EEEXE00010EEEXE00011
26E,E000000E000000E000000E000000E000000E000000E000000E000E00E000E00E000E00E000E00E000E00E000E00E000E00E000E00EE00E00EE00E00EE00E00EE00E00EE00E00EE00E00EE00E00EE00EE0EE00EE0EE00EE0EE00EE0EE00EE0EE00EE0EE00EE0EE00EE0EEE0EE0EEE0EE0EEE0EE0EEE0EE0EEE0EE0EEE0EE0EEE0EE0EEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE1
270,100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE0000EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000101
271,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
